text,Beauty,Education,Fashion,Finance,Food,Gamers,Gigs Worker,Health,Homedecor,Kpop,Lifestyle,Music,Otomotif,Parenting,Politik,Reviewer,Sport,Technology,Traveling
2 jika dirasa adonan masih agak kering tambahkan sedikit air santan encer sedikit demi sedikit hentikan penambahan air santan encer jika adonan sudah bisa dibentuk dan cukup lembab adonan harus lembab supaya hasil wingkonya tidak keras dan retak²,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 ambil adonan sebanyak 40 gram bulatkan dan pipihkan lakukan hingga adonan habis,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 panaskan teflon double pan happycall lalu panggang adonan dengan api kecil bolak balik agar kedua sisinya matang,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 sajikan resep untuk 25 wingko,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mau barang yang udah berkarat atau berkerak jadi baru lagi ini solusinya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
siapa nih yang suka bete kalo lagi bersihin peralatan dapur bersihin kamar mandi yang ada noda hitam berkarat ataupun berkerak pasti susah bgt ilangnya kan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
dulu aku juga bete bgt tapi sekarang gak lagi karena ada loxuscleaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ini cairan khusus untuk membersihkan benda berkarat pada peralatan dapur dan kamar mandi loxuscleaner ini 7x lebih kuat dari pembersih yang ada di iklan tv loh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
beberapa keunggulan loxuscleaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tidak merusak nat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tidak berbau menyengat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mudah digunakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
lebih hemat dan murah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cara pemakaiannya gampang banget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tuang secukupnya cairan kedalam wadah kecil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
oles dengan kuas ke bagian yang berkarat secara merata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sikat dengan spon kawat hingga noda atau karat menghilang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bilas dengan air sampai bersih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sobatrupiah udah pada tahu belum bagaimana bank sental yang kita kenal dengan bank indonesia mengelolah uang rupiah kita yang berfungsi sebagai alat pembayaran yang sah di indonesia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yuk simak infomasi sederhana yang bisa teman teman ketahui tentang bagaimana bank indonesia mengelolah uang rupah,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
makin bestie sama gojek lampung jadi gk perlu khawatir lgi mau kesana kesini gak ada kendaraan cukup pake kode promo gojekinaja udah langsung auto hemat kemana mana ujan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tenang tinggal order gocar nya aja diskonnya sama 90 juga keren banget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
thnk u gojek lampung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
serum argan oil by hairrepair id yang memiliki kandungan vitamin e membuat rambut aku makin sehat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
definisi cantik itu beda beda menurut orang lain isyana itu cantik tapi kata si a raisa lebih cantik kata si b pevita lebih cakep beda beda yang harus kamu tahu sekarang adalah bersyukur dengan apa yang kamu miliki saat ini,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
post pertama ditahun berbedaa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mau pergi pergi takut malah ngebahayain keluarga ga perti mau gmn dong namanya harus belanja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nekat keluar rumah no itu bukan pilihan bijak mom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
coba deh pake alfagift ada banyak banget promo juga hingga50 bisa diantar ke rumah free ongkir cuma dengan minimal belanja 35ribu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kuy tunggu apalagi mom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
alfagift solusibelanjaharian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
salah potong rambut anak trus jd pitak botak parah kan sedih ya makk aplgi rambutnya jg masih tipis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dahlah pake forababy official aja ini beneran bagus dipake sean teksturnya gak lengket dan waginya enak,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dulu cuma pakai yg warna kuning aja,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
trus sekarang ada varian baru yg pink dan biru bedanya kalau yg kuning ini kan original wangi kemiri tp enak baunya pink wanginya soft smooth biru wanginya mild gentle so far wanginya enak semua sih buat gonta ganti,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
untuk pnyerapan maksimal apalagi yg anaknya masih botak tak kasih forababy n massage lembut kulit kepalanya klo bisa 45mnt sebelum mandi klo yg udah ada rambutnya jgn lupa bilas sempurna yah supaya gak kelihatan lepek rambutnya hehehe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
huffttt capek banget abis ngerjain deadline tugas dan waktu nya break dulu sambil bersantai ditemani kitkat_id pokok nya kurang pass tanpa ngemil kitkat_id deh nah ternyata di sela sela moment apapun asiknya kalau ditemenin sama kitkat nih wafer coklat yang renyah asik bgt buat nemenin saat break karena ada break ada kitkat kitkat_id,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adabreakadakitkat popstarbuddy popstarinfluencer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aplikasi tercuan dan terunik dari sellon_indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
aplikasi ini tersedia di play store dan juga apps store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
selama hamil ini rambut ku makin menjadi rontoknya terus aku direkomendasiin sama temen untuk cobain natur hair tonic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natur udah jadi top brand 14 tahun loh jadi bisa bisa ngurangin rontok sebanyak 90 dan udah teruji klinis 14 hari juga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hair tonic dapat merawat kekuatan akar rambut sehingga rambut jadi kuat dan sehat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gunain natur hair tonic ginseng di step terakhir setelah keramas dan semprotkan ketika rambutmu setengah mengering yaa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
praktis karena pake spray dan bisa dipakai setiap hari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tidak mengandung alcohol sehingga tidak menimbulkan iritasi di kulit kepala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sekarang rontoknya bener bener berkurang yhakaann,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natur hair tonic ini bisa kalian dapetin di natur official store shopee ya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banyak banget yang nanyain aku tentang rangkaian hair care aku dan ini dia jawabannya my holy grail hair care from makarizo hairenergy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
makarizo hairenergy itu punya beberapa jenis hair care yang cocok buat setiap kulit kepala kita,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
langsung aja cus cobai makarizo hairenergy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sunkissed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
who s craving for big yummy hamburger little chef seth ready to serve you,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
yaayy super happy and excited begitu liat mainan yummy burger dari byabi gail super cute dan bahannya dari kain flanel jaitannya juga rapih dan persiss banget kayak burger beneran lengkap dengan toppingnya,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nah disini anak dilatih untuk menghitung jadi ada buku price nya dan spidolnya juga loh selain itu anak juga bisa skalian belajar english dengan menghafal nama2 vegetable dan topping di burger lengkap banget kan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
yukk buat kalian yang lagi cari mainan lucu dan unik kayak gini langsung yaa ke byabi gail,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
swipe terus ya buat liat keseruan video seth lagi bikin yummy burger,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mainanedukasi mainanburger mainananak mainanedukatif,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kidsactivities momsfluencer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
beberapa teman seperti uang receh bermuka dua dan nilainya juga tidak seberapa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
goodmorning,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gemoy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sekarang aku udah gak perlu khawatir lagi deh kalau keluar rumah karena setelah aku pakai nutrafor white beauty hand body lotion aku merasa terlindungi dan terasa nyaman banget,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kandungan didalam nutrafor ini juga ada vitamin e glutation dan ekstrak sarang burung walet didalamnya yang sangat baik untuk kesehatan kulitku diantaranya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mencerahkan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
melembabkan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
menghindari dari radikal bebas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nutrafor white beauty hand body lotion juga mengandung antiseptik yang mampu memberikan perlindungan menyeluruh dari kuman bakteri,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
produk nutrafor ini bisa kalian dapatkan di apotik toko kosmetik swalayan lokal dan online store e commerce dan aplikasi medicastore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yuk sehat bersama nutafor white beauty,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whitebeautyid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whitebeautyid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whitebeautyid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nutraforwhitebeauty hand bodylotion antiseptiklotion kulitcerahkumannyerah bebaskuman antiseptik kulitsehat sanitizerlotion praktis2in1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020 mood so far lol,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
night skincare routine bareng scarlett_whitening,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hai guys siapa nih yang pengen kulit cerah dan glowing pas bangun tidur wajib banget skincare an pake scarlett brightly ever after series,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scarlett brightening facial wash,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scarlett brightly ever after serum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scarlett brightly ever after night cream,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biar bangun tidur langsung glowing cuss skincare an bareng scarlett,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gengs buat kalian sarapan itu penting nggak sih kalau aku penting banget kenapa karena biasanya aku dari pagi udah mulai aktivitas jadi butuh sarapan yang bernutrisi supaya berenergi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
makanya aku sekarang selalu sarapan dengan milo granola nestlebreakfastcerealsid milo granola ini kaya protein dan tinggi serat tekstur granolanya crunchy rasa coklat maltnya enak banget kandungan oat dan gandum utuhnya juga bikin kita kenyang seharian aku memilih sarapan dengan milo granola supaya tetep semangat dan fit selama beraktifitas power up the active you with the new milo granola,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
serealsarapannestle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tunjukkansemangatmu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
happy life happy vibes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
must save wajib bangga sama wisata budaya satu ini didirikan tahun 1966 dan masih berjaya sampe sekarang makin kesini tempat nya makin keren loh banyak spot instagramable tapi kesan tradisional nya ga ilang sama sekali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
recommendasi buat kalian yang mau wisata sekaligus ada edukasinya terutama anak anak ya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kyk gini aj gua ngakak,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
norreuuw receh tiktokreceh ccpedit tiktokviral tiktokindonesia tiktokers funnyvideos ngakakkocak ngakaksehat viralatas viralkantrenggalek manfaat begood cewecantik cewekcantikindo cewek moodcewek corona idntimes indomusikgram tagtag temanmu,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dear diary,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
anaknya angkatan laut mah gini suka banget sama air langsung bisa renang bakat dari ayah nya anak sholeh anak pintar anak ganteng anak kuat rezekinya hebat jagoan yunda quenzino quenzi quenzinoqisthan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kuy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
terima kasih selalu shanum selamat hari ibu untuk semuaaa wanita hebat di luar sanah,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bukan bahagia yg menjadikan kita bersyukur tetapi dengan bersyukurlah yg akan menjadikan hidup kita bahagia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nih aer kaga nyala2 kaya perasaaan die ke gue gapernah nyala,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
not perfect,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hal yang paling penting adalah nikmati hidupmu menjadi bahagia apapun yang terjadi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hidup kita bukan ditentukan orang lain kita harus buat jalan hidup kita sendiri kunci utama adalah penuhi diri kita dengan rasa syukur dalam kondisi apapun,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rezeki terbesar kita adalah sehat,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
yuk bisa tersenyum dan ucapkan syukur kepada tuhan krn kita masih diberi kesempatan masih ada di dunia ini,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
yuk jadi pribadi yang jauh lebih baik lagi dr sebelumnya dari segi iman dan sikap kita harus punya progress ke arah yang lebih baik,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sedekah bukan hanya tentang materi tapi dengan kita berbagi ilmu memberi semangat kpd orang lain tersenyum pun juga bisa menjadi sedekah,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sudahkah kalian bersyukur hari ini,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
belajarbersyukur muhasabahdiri turbanstyle turbanhijabstyle microinfluencer nanoinfluencer influencerindonesia hijabstyle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sekali kali boleh kan menjadi orang yang jahat habisnya kalau jadi orang baik terus malah dimanfaatin sama teman sendiri,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mohon maaf lahir dan batin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
it s wednesday and you already thinking about weekend,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ini lagu emang bikin andilau bgt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
soulmate kahitna,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
indomusikgram vokalplus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mom tuhan berkati selalu mama didalam hidup dan selamanya amin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
salah satu trip favouriteku lombok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aku cinta laut banget dan view laut gili trawangan cantik secantik cantiknya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jujur disatu sisi sedih liat gili trawangan sepi tapi disatu sisi aku happy main kesini pas lagi sepi karena aku ga suka keramaian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
i was really happy bc i barely seeing lots of human here,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
i m living in jkt where there is full of people everywhere i go sometimes i feel tired just to look at lots of people,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
the vibes of this place is really quiet and calm which i really love those kind of vibes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
i think it was one of the best trip i ever had bc there is a lot of positive things that unexpectedly happens when i was in lombok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
travelokaxperience liatvideonya lifestylesuperapp travelokaxperience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nobody owes you anything,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jadi ngerti kan sekarang kalo aku diam berarti kita gak sefrekuensi beb,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
caramakeupsimple tipsmakeup makeuphits videomakeup inspirasicantikmu makeupideas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
𝐌𝐚𝐤𝐞 𝐔𝐩 𝐅𝐨𝐫 𝐂𝐡𝐫𝐢𝐬𝐭𝐦𝐚𝐬 𝐃𝐚𝐲,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasti banyak banget acara acara dari kampus sekolahan atau dari keluarga ya kan nah disini aku mau kasih salah satu make up tutorial yang bisa kalian coba nih make up simpel tapi tetap stunning,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pixycosmetics make it glow primer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wardahbeauty colorfit perfect glow cushion shade 23w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pixycosmetics twin blush 01 pop terracotta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imploracosmetics eyebrow pencil grey brown 006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eminacosmetics browcara squeeze me up,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madame gie eye shadow pallates natural glam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
focallurebeautyid blush highlighter pallate ea 26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wardahbeauty eyexpert eyeliner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maybelline maybelline_indonesia the falsies last lift mascara,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wardahbeauty matte lip shot everyday 02 throwback,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imploracosmetics lip velvet fearless,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lorealindonesia liquid matte travelsize 129 lead,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
makeuphangout makeupkuliah makeupsimple makeuptutorial maybelline emina implora pixy wardah madamegie focallure loreal omgfoundation christmasday makeupindo indobeautysquad indobeautygram makeupnatal makeuptutorial christmas natal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bit store telah meluncurkan kampanye bagi pengguna untuk melakukan trading tanpa resiko dapatkan 100 usd gratis dengan menyelesaikan tugas sederhana,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yuk download bit store sekarang kamu dapat menguangkan penghasilan kamu jika trading meningkat sebanyak 1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dapatkan voucher untuk trading sebesar 100 usd gratis dalam 3 langkah mulai berinvestasi tanpa risiko dan jaminan kemenangan ikuti cara berikut,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meso ini bagus banget loh buat mencerahkan kulit dan menghindari timbulnya jerawat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sedang apa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
boy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
siapa tau abis ini dapet inspirasi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
udah lama ga share make up krn jadwal padet merayap kek antrian masuk tol skrg yg udah pada wfo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
klo kecepetan di pause aja ya productnya aq akan infokan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kangen ajak anak jalan2 jalan2 kaya gini bersepedah keliling2 kota anaku seneng banget kalo diajak jalan2 kaya gini next kita jalan2 lagi yahh nak anak,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
btw foto nya keren kan ini mamak yang fotoin lohh ditambah lagi pake preset dari yourpreset id foto nya jadi semakin keren ini pakai preset zuppy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zuppy 10 preset cuman 10k yukkk cusss kepoin ig nya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
yaaaa gitu deh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dewipurnamasarie alanalioragantari trendtiktok bayigemoy influencerkids influencermom influencerlife influencerindonesia influencerbalikpapan influencerkaltim viralindonesia viral viralreels,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cemanalah kalau ada yng betulan buat ginik ya terbang terbang lahh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
yang penting buat biar kek orang orang,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
share sg auto notif,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dance dancechallenge dancer tutorial dancetutorial dancelife creator kreatorvideo musergibah generationn selebgram selebgramhits tiktokofficialindonesia tiktokcreator ngakakkocak tiktokfairy muser generation santuy dirumahaja challenge slowmotion hits tiktokhot tiktok tiktokindo likee muser lfl fff cute comel likeforfollow viralkan muserindo musergeneration jogetviral tiktokfunny,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nge grill di makiosukigrill mulai dari 15 ribuan aja,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
udah pada nyobain suki grill murmerrr ini belom,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murah bgt asli paket grillnya mulai dari 15ribu paket suki grill ber 4 tuh per orangnya cuma 32 500 ajaa loh,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harganya bener2 worth bangettt dengan harga segitu udah dapet paket lengkap dapet slice beef ayam sosis dan dragon gyubi dagingnya bener2 fresh loh oh iya untuk sukinya juga dapet 2 macam kuah ada miso dan juga tomyum bener2 enak bgt ni apalagi pas musim ujan gini,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
makiosukigrill,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kulinerbandung,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
babybump,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
link piyama ada di bio,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
happy birthday fother,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tuhan memberkati,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
karena panjang umur mu dan lanjut usia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dan sejahtera akan ditambahkannya kepadamu,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
karena oleh aku hikmat umurmu di perpanjang dan tahun tahun mu ditambah,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ngomongin soal trading emang bukan hal yang familiar bagi kebanyakan orang,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dan ternyata strategi tiap trader itu bisa beda beda loh guys gabisa kita ikutin begitu aja,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nah buat yang minat nih mau belajar sih tapi bingung harus mulai dari mana dan sama siapa aku akhirnya nemu informasi menarik ini ternyata xm sedang ada event webinar live ekslusif wow,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dan webinar ini akan ngebahas seputar gimana ngembangin strategi trading kita sendiri xmindonesia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forum ini bisa jadi solusi buat kalian yang masih bingung soal gimana sih strategi trading itu dan gimana ngembanginnya,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so don t worry guys karena kita akan belajar langsung dari ahlinya jadi gak usah takut bingung sendirian iya kan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kalian yang udah lebih dulu terjun di dunia trading belajar lewat apa sharing di kolom komentar ya,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aku selalu suka sama korean make up look selain terlihat simple tetapi tetap fresh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aku udah nemuin sis2sis_indo jadi gak perlu lagi deh jauh jauh ke mall buat beli berbagai jenis make up buat tampil kece seperti eonni korea karena sis2sis sudah tersedia di indomaret terdekat loh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aku udah nyobain maskaranya pekat dan bagus banget saat di aplikasikan makin kece deh dandananku,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my daily treatment at zapcoid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super excited karna ngezap di new outlet nya zapdeliparkmedan di delipark mall medan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
btw aku ambil 2 treatment yaitu photo facial glow dan underarm hair removal nya yg best selling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
